GO_ID,ONTOLOGY,TERM,N,DE,P.DE,FDR,SigGenesInSet
GO:0051695,BP,actin filament uncapping,2,0,0.999999999999999,1,""
GO:0052856,MF,NAD(P)HX epimerase activity,2,0,0.999999999999999,1,""
GO:0055003,BP,cardiac myofibril assembly,16,0,0.999999999999999,1,""
GO:0060001,MF,minus-end directed microfilament motor activity,1,0,0.999999999999999,1,""
GO:0060272,BP,embryonic skeletal joint morphogenesis,8,0,0.999999999999999,1,""
GO:0060319,BP,primitive erythrocyte differentiation,2,0,0.999999999999999,1,""
GO:0060397,BP,growth hormone receptor signaling pathway via JAK-STAT,10,0,0.999999999999999,1,""
GO:0060456,BP,positive regulation of digestive system process,14,0,0.999999999999999,1,""
GO:0060800,BP,regulation of cell differentiation involved in embryonic placenta development,1,0,0.999999999999999,1,""
GO:0061304,BP,retinal blood vessel morphogenesis,4,0,0.999999999999999,1,""
GO:0061608,MF,nuclear import signal receptor activity,22,0,0.999999999999999,1,""
GO:0061670,BP,evoked neurotransmitter secretion,2,0,0.999999999999999,1,""
GO:0070051,MF,fibrinogen binding,7,0,0.999999999999999,1,""
GO:0070096,BP,mitochondrial outer membrane translocase complex assembly,3,0,0.999999999999999,1,""
GO:0070181,MF,small ribosomal subunit rRNA binding,7,0,0.999999999999999,1,""
GO:0070287,MF,ferritin receptor activity,1,0,0.999999999999999,1,""
GO:0070327,BP,thyroid hormone transport,10,0,0.999999999999999,1,""
GO:0070376,BP,regulation of ERK5 cascade,2,0,0.999999999999999,1,""
GO:0070378,BP,positive regulation of ERK5 cascade,2,0,0.999999999999999,1,""
GO:0071000,BP,response to magnetism,2,0,0.999999999999999,1,""
GO:0071045,BP,nuclear histone mRNA catabolic process,11,0,0.999999999999999,1,""
GO:0071164,MF,RNA cap trimethylguanosine synthase activity,1,0,0.999999999999999,1,""
GO:0071545,BP,inositol phosphate catabolic process,2,0,0.999999999999999,1,""
GO:0071670,BP,smooth muscle cell chemotaxis,10,0,0.999999999999999,1,""
GO:0071929,BP,alpha-tubulin acetylation,1,0,0.999999999999999,1,""
GO:0071960,BP,"maintenance of mitotic sister chromatid cohesion, centromeric",1,0,0.999999999999999,1,""
GO:0072093,BP,metanephric renal vesicle formation,3,0,0.999999999999999,1,""
GO:0072148,BP,epithelial cell fate commitment,8,0,0.999999999999999,1,""
GO:0072173,BP,metanephric tubule morphogenesis,8,0,0.999999999999999,1,""
GO:0072282,BP,metanephric nephron tubule morphogenesis,8,0,0.999999999999999,1,""
GO:0072287,BP,metanephric distal tubule morphogenesis,1,0,0.999999999999999,1,""
GO:0072320,MF,volume-sensitive chloride channel activity,5,0,0.999999999999999,1,""
GO:0072753,BP,cellular response to glutathione,1,0,0.999999999999999,1,""
GO:0086065,BP,cell communication involved in cardiac conduction,56,0,0.999999999999999,1,""
GO:0097025,CC,MPP7-DLG1-LIN7 complex,5,0,0.999999999999999,1,""
GO:0097048,BP,dendritic cell apoptotic process,9,0,0.999999999999999,1,""
GO:0097058,CC,CRLF-CLCF1 complex,2,0,0.999999999999999,1,""
GO:0097169,CC,AIM2 inflammasome complex,3,0,0.999999999999999,1,""
GO:0097196,CC,Shu complex,2,0,0.999999999999999,1,""
GO:0097368,BP,establishment of Sertoli cell barrier,1,0,0.999999999999999,1,""
GO:0097396,BP,response to interleukin-17,25,0,0.999999999999999,1,""
GO:0097398,BP,cellular response to interleukin-17,25,0,0.999999999999999,1,""
GO:0099088,BP,axonal transport of messenger ribonucleoprotein complex,1,0,0.999999999999999,1,""
GO:0099569,CC,presynaptic cytoskeleton,4,0,0.999999999999999,1,""
GO:0099604,MF,ligand-gated calcium channel activity,27,0,0.999999999999999,1,""
GO:0106017,MF,"phosphatidylinositol-3,4-bisphosphate phosphatase activity",4,0,0.999999999999999,1,""
GO:0106177,MF,cyclic-GMP-AMP hydrolase activity,2,0,0.999999999999999,1,""
GO:0120187,BP,positive regulation of protein localization to chromatin,3,0,0.999999999999999,1,""
GO:0120211,BP,proacrosomal vesicle fusion,1,0,0.999999999999999,1,""
GO:0120282,CC,autolysosome lumen,1,0,0.999999999999999,1,""
GO:0120564,MF,"dol-P-Man:Man(2)GlcN-acyl-PI alpha-1,2-mannosyltransferase activity",1,0,0.999999999999999,1,""
GO:0140066,BP,peptidyl-lysine crotonylation,2,0,0.999999999999999,1,""
GO:0140087,MF,acetaldehyde dehydrogenase (NAD+) activity,2,0,0.999999999999999,1,""
GO:0140592,MF,histone H3R8 methyltransferase activity,1,0,0.999999999999999,1,""
GO:0140916,BP,zinc ion import into lysosome,4,0,0.999999999999999,1,""
GO:0140990,BP,primary piRNA processing,1,0,0.999999999999999,1,""
GO:0140995,MF,histone H2A kinase activity,3,0,0.999999999999999,1,""
GO:0141006,BP,transposable element silencing by piRNA-mediated heterochromatin formation,4,0,0.999999999999999,1,""
GO:0141218,MF,NAD-dependent protein lysine deacylase activity,6,0,0.999999999999999,1,""
GO:0150002,CC,distal dendrite,2,0,0.999999999999999,1,""
GO:0160226,CC,oligosaccharyltransferase complex A,9,0,0.999999999999999,1,""
GO:0160227,CC,oligosaccharyltransferase complex B,7,0,0.999999999999999,1,""
GO:0170060,MF,microtubule destabilizing activity,9,0,0.999999999999999,1,""
GO:0180047,BP,dolichol phosphate mannose biosynthetic process,3,0,0.999999999999999,1,""
GO:1900024,BP,regulation of substrate adhesion-dependent cell spreading,54,0,0.999999999999999,1,""
GO:1900108,BP,negative regulation of nodal signaling pathway,3,0,0.999999999999999,1,""
GO:1900135,BP,positive regulation of renin secretion into blood stream,2,0,0.999999999999999,1,""
GO:1900136,BP,regulation of chemokine activity,2,0,0.999999999999999,1,""
GO:1900737,BP,negative regulation of phospholipase C-activating G protein-coupled receptor signaling pathway,2,0,0.999999999999999,1,""
GO:1900825,BP,regulation of membrane depolarization during cardiac muscle cell action potential,5,0,0.999999999999999,1,""
GO:1901317,BP,regulation of flagellated sperm motility,21,0,0.999999999999999,1,""
GO:1901370,BP,response to glutathione,1,0,0.999999999999999,1,""
GO:1901506,BP,regulation of acylglycerol transport,4,0,0.999999999999999,1,""
GO:1902036,BP,regulation of hematopoietic stem cell differentiation,15,0,0.999999999999999,1,""
GO:1902207,BP,positive regulation of interleukin-2-mediated signaling pathway,1,0,0.999999999999999,1,""
GO:1902223,BP,erythrose 4-phosphate/phosphoenolpyruvate family amino acid biosynthetic process,2,0,0.999999999999999,1,""
GO:1902732,BP,positive regulation of chondrocyte proliferation,4,0,0.999999999999999,1,""
GO:1902988,BP,neurofibrillary tangle assembly,9,0,0.999999999999999,1,""
GO:1903210,BP,podocyte apoptotic process,4,0,0.999999999999999,1,""
GO:1903517,BP,negative regulation of single strand break repair,1,0,0.999999999999999,1,""
GO:1903782,BP,regulation of sodium ion import across plasma membrane,4,0,0.999999999999999,1,""
GO:1903786,BP,regulation of glutathione biosynthetic process,1,0,0.999999999999999,1,""
GO:1903788,BP,positive regulation of glutathione biosynthetic process,1,0,0.999999999999999,1,""
GO:1903798,BP,regulation of miRNA processing,13,0,0.999999999999999,1,""
GO:1903823,BP,telomere single strand break repair,1,0,0.999999999999999,1,""
GO:1903824,BP,negative regulation of telomere single strand break repair,1,0,0.999999999999999,1,""
GO:1903963,BP,arachidonate transport,27,0,0.999999999999999,1,""
GO:1904064,BP,positive regulation of cation transmembrane transport,105,0,0.999999999999999,1,""
GO:1904588,BP,cellular response to glycoprotein,4,0,0.999999999999999,1,""
GO:1904974,CC,heparanase complex,1,0,0.999999999999999,1,""
GO:1905031,BP,regulation of membrane repolarization during cardiac muscle cell action potential,8,0,0.999999999999999,1,""
GO:1905062,BP,positive regulation of cardioblast proliferation,1,0,0.999999999999999,1,""
GO:1905207,BP,regulation of cardiocyte differentiation,31,0,0.999999999999999,1,""
GO:1905396,BP,cellular response to flavonoid,1,0,0.999999999999999,1,""
GO:1905522,BP,negative regulation of macrophage migration,10,0,0.999999999999999,1,""
GO:1905701,BP,positive regulation of xenobiotic detoxification by transmembrane export across the plasma membrane,1,0,0.999999999999999,1,""
GO:1905702,BP,regulation of inhibitory synapse assembly,5,0,0.999999999999999,1,""
GO:1905833,BP,negative regulation of microtubule nucleation,1,0,0.999999999999999,1,""
GO:1905883,BP,regulation of triglyceride transport,4,0,0.999999999999999,1,""
GO:1990268,BP,response to gold nanoparticle,2,0,0.999999999999999,1,""
GO:1990427,CC,stereocilia tip-link density,1,0,0.999999999999999,1,""
GO:2000522,BP,positive regulation of immunological synapse formation,2,0,0.999999999999999,1,""
GO:2000589,BP,regulation of metanephric mesenchymal cell migration,4,0,0.999999999999999,1,""
GO:2000668,BP,regulation of dendritic cell apoptotic process,9,0,0.999999999999999,1,""
GO:2000671,BP,regulation of motor neuron apoptotic process,4,0,0.999999999999999,1,""
GO:2000718,BP,"regulation of maintenance of mitotic sister chromatid cohesion, centromeric",1,0,0.999999999999999,1,""
GO:2000720,BP,"positive regulation of maintenance of mitotic sister chromatid cohesion, centromeric",1,0,0.999999999999999,1,""
GO:0000212,BP,meiotic spindle organization,15,0,1,1,""
GO:0000921,BP,septin ring assembly,2,0,1,1,""
GO:0001115,BP,protein-DNA-RNA complex organization,1,0,1,1,""
GO:0001117,BP,protein-DNA-RNA complex disassembly,1,0,1,1,""
GO:0001504,BP,neurotransmitter uptake,42,0,1,1,""
GO:0001533,CC,cornified envelope,57,0,1,1,""
GO:0001560,BP,regulation of cell growth by extracellular stimulus,2,0,1,1,""
GO:0001614,MF,purinergic nucleotide receptor activity,17,0,1,1,""
GO:0001660,BP,fever generation,9,0,1,1,""
GO:0001702,BP,gastrulation with mouth forming second,9,0,1,1,""
GO:0001743,BP,lens placode formation,1,0,1,1,""
GO:0001821,BP,histamine secretion,8,0,1,1,""
GO:0001879,BP,detection of yeast,1,0,1,1,""
GO:0002095,CC,caveolar macromolecular signaling complex,2,0,1,1,""
GO:0002509,BP,central tolerance induction to self antigen,1,0,1,1,""
GO:0002513,BP,tolerance induction to self antigen,3,0,1,1,""
GO:0002566,BP,somatic diversification of immune receptors via somatic mutation,10,0,1,1,""
GO:0002716,BP,negative regulation of natural killer cell mediated immunity,23,0,1,1,""
GO:0003241,BP,growth involved in heart morphogenesis,5,0,1,1,""
GO:0003285,BP,septum secundum development,2,0,1,1,""
GO:0004103,MF,choline kinase activity,2,0,1,1,""
GO:0004340,MF,glucokinase activity,5,0,1,1,""
GO:0004346,MF,glucose-6-phosphatase activity,4,0,1,1,""
GO:0004376,MF,GPI mannosyltransferase activity,4,0,1,1,""
GO:0004478,MF,methionine adenosyltransferase activity,2,0,1,1,""
GO:0004508,MF,steroid 17-alpha-monooxygenase activity,1,0,1,1,""
GO:0004549,MF,tRNA-specific ribonuclease activity,17,0,1,1,""
GO:0004638,MF,phosphoribosylaminoimidazole carboxylase activity,1,0,1,1,""
GO:0004639,MF,phosphoribosylaminoimidazolesuccinocarboxamide synthase activity,1,0,1,1,""
GO:0004648,MF,O-phospho-L-serine:2-oxoglutarate aminotransferase activity,1,0,1,1,""
GO:0004657,MF,proline dehydrogenase activity,2,0,1,1,""
GO:0004686,MF,elongation factor-2 kinase activity,1,0,1,1,""
GO:0004788,MF,thiamine diphosphokinase activity,1,0,1,1,""
GO:0005280,MF,amino acid:proton symporter activity,6,0,1,1,""
GO:0005345,MF,purine nucleobase transmembrane transporter activity,9,0,1,1,""
GO:0005346,MF,purine ribonucleotide transmembrane transporter activity,19,0,1,1,""
GO:0005521,MF,lamin binding,17,0,1,1,""
GO:0005550,MF,pheromone binding,4,0,1,1,""
GO:0006278,BP,RNA-templated DNA biosynthetic process,59,0,1,1,""
GO:0006509,BP,membrane protein ectodomain proteolysis,42,0,1,1,""
GO:0006702,BP,androgen biosynthetic process,12,0,1,1,""
GO:0006703,BP,estrogen biosynthetic process,11,0,1,1,""
GO:0006740,BP,NADPH regeneration,22,0,1,1,""
GO:0006826,BP,iron ion transport,47,0,1,1,""
GO:0006903,BP,vesicle targeting,66,0,1,1,""
GO:0006958,BP,"complement activation, classical pathway",31,0,1,1,""
GO:0007500,BP,mesodermal cell fate determination,2,0,1,1,""
GO:0007538,BP,primary sex determination,2,0,1,1,""
GO:0007624,BP,ultradian rhythm,1,0,1,1,""
GO:0008176,MF,tRNA (guanine(46)-N7)-methyltransferase activity,1,0,1,1,""
GO:0008467,MF,[heparan sulfate]-glucosamine 3-sulfotransferase activity,7,0,1,1,""
GO:0008865,MF,fructokinase activity,5,0,1,1,""
GO:0009449,BP,gamma-aminobutyric acid biosynthetic process,5,0,1,1,""
GO:0010420,MF,polyprenyldihydroxybenzoate methyltransferase activity,1,0,1,1,""
GO:0010437,MF,"9,10 (9', 10')-carotenoid-cleaving dioxygenase activity",1,0,1,1,""
GO:0010460,BP,positive regulation of heart rate,24,0,1,1,""
GO:0010664,BP,negative regulation of striated muscle cell apoptotic process,34,0,1,1,""
GO:0010868,BP,negative regulation of triglyceride biosynthetic process,5,0,1,1,""
GO:0014014,BP,negative regulation of gliogenesis,32,0,1,1,""
GO:0015189,MF,L-lysine transmembrane transporter activity,8,0,1,1,""
GO:0015228,MF,coenzyme A transmembrane transporter activity,3,0,1,1,""
GO:0015383,MF,sulfate:bicarbonate antiporter activity,2,0,1,1,""
GO:0015657,MF,branched-chain amino acid:sodium symporter activity,1,0,1,1,""
GO:0015742,BP,alpha-ketoglutarate transport,7,0,1,1,""
GO:0015880,BP,coenzyme A transport,3,0,1,1,""
GO:0016031,BP,tRNA import into mitochondrion,2,0,1,1,""
GO:0016110,BP,tetraterpenoid catabolic process,1,0,1,1,""
GO:0016118,BP,carotenoid catabolic process,1,0,1,1,""
GO:0016124,BP,xanthophyll catabolic process,1,0,1,1,""
GO:0016251,MF,RNA polymerase II general transcription initiation factor activity,36,0,1,1,""
GO:0016409,MF,palmitoyltransferase activity,33,0,1,1,""
GO:0016446,BP,somatic hypermutation of immunoglobulin genes,10,0,1,1,""
GO:0016502,MF,nucleotide receptor activity,17,0,1,1,""
GO:0016503,MF,pheromone receptor activity,4,0,1,1,""
GO:0016999,BP,antibiotic metabolic process,1,0,1,1,""
GO:0017025,MF,TBP-class protein binding,25,0,1,1,""
GO:0017176,MF,phosphatidylinositol N-acetylglucosaminyltransferase activity,3,0,1,1,""
GO:0019075,BP,virus maturation,2,0,1,1,""
GO:0019136,MF,deoxynucleoside kinase activity,5,0,1,1,""
GO:0019395,BP,fatty acid oxidation,94,0,1,1,""
GO:0019627,BP,urea metabolic process,12,0,1,1,""
GO:0019961,MF,interferon binding,3,0,1,1,""
GO:0021542,BP,dentate gyrus development,10,0,1,1,""
GO:0030316,BP,osteoclast differentiation,89,0,1,1,""
GO:0030395,MF,lactose binding,3,0,1,1,""
GO:0030473,BP,nuclear migration along microtubule,5,0,1,1,""
GO:0030852,BP,regulation of granulocyte differentiation,15,0,1,1,""
GO:0030975,MF,thiamine binding,1,0,1,1,""
GO:0031016,BP,pancreas development,51,0,1,1,""
GO:0031128,BP,developmental induction,17,0,1,1,""
GO:0031265,CC,CD95 death-inducing signaling complex,6,0,1,1,""
GO:0031313,CC,extrinsic component of endosome membrane,1,0,1,1,""
GO:0031407,BP,oxylipin metabolic process,2,0,1,1,""
GO:0031408,BP,oxylipin biosynthetic process,2,0,1,1,""
GO:0031430,CC,M band,28,0,1,1,""
GO:0031648,BP,protein destabilization,46,0,1,1,""
GO:0031665,BP,negative regulation of lipopolysaccharide-mediated signaling pathway,17,0,1,1,""
GO:0031941,CC,filamentous actin,28,0,1,1,""
GO:0032024,BP,positive regulation of insulin secretion,79,0,1,1,""
GO:0032306,BP,regulation of prostaglandin secretion,7,0,1,1,""
GO:0032308,BP,positive regulation of prostaglandin secretion,7,0,1,1,""
GO:0032440,MF,2-alkenal reductase [NAD(P)H] activity,1,0,1,1,""
GO:0032460,BP,negative regulation of protein oligomerization,4,0,1,1,""
GO:0032491,BP,detection of molecule of fungal origin,1,0,1,1,""
GO:0032685,BP,negative regulation of granulocyte macrophage colony-stimulating factor production,1,0,1,1,""
GO:0032783,CC,super elongation complex,5,0,1,1,""
GO:0032997,CC,Fc receptor complex,4,0,1,1,""
GO:0033106,CC,cis-Golgi network membrane,13,0,1,1,""
GO:0033135,BP,regulation of peptidyl-serine phosphorylation,28,0,1,1,""
GO:0033162,CC,melanosome membrane,22,0,1,1,""
GO:0033367,BP,protein localization to mast cell secretory granule,1,0,1,1,""
GO:0033368,BP,protease localization to mast cell secretory granule,1,0,1,1,""
GO:0033370,BP,maintenance of protein location in mast cell secretory granule,1,0,1,1,""
GO:0033371,BP,T cell secretory granule organization,1,0,1,1,""
GO:0033373,BP,maintenance of protease location in mast cell secretory granule,1,0,1,1,""
GO:0033374,BP,protein localization to T cell secretory granule,1,0,1,1,""
GO:0033375,BP,protease localization to T cell secretory granule,1,0,1,1,""
GO:0033377,BP,maintenance of protein location in T cell secretory granule,1,0,1,1,""
GO:0033379,BP,maintenance of protease location in T cell secretory granule,1,0,1,1,""
GO:0033380,BP,granzyme B localization to T cell secretory granule,1,0,1,1,""
GO:0033382,BP,maintenance of granzyme B location in T cell secretory granule,1,0,1,1,""
GO:0033388,BP,putrescine biosynthetic process from arginine,4,0,1,1,""
GO:0033572,BP,transferrin transport,11,0,1,1,""
GO:0033678,MF,5'-3' DNA/RNA helicase activity,1,0,1,1,""
GO:0033700,BP,phospholipid efflux,14,0,1,1,""
GO:0034058,BP,endosomal vesicle fusion,15,0,1,1,""
GO:0034059,BP,response to anoxia,1,0,1,1,""
GO:0034143,BP,regulation of toll-like receptor 4 signaling pathway,36,0,1,1,""
GO:0034188,MF,apolipoprotein A-I receptor activity,2,0,1,1,""
GO:0034345,BP,negative regulation of type III interferon production,2,0,1,1,""
GO:0034349,BP,glial cell apoptotic process,14,0,1,1,""
GO:0035137,BP,hindlimb morphogenesis,10,0,1,1,""
GO:0035349,BP,coenzyme A transmembrane transport,3,0,1,1,""
GO:0035641,BP,locomotory exploration behavior,9,0,1,1,""
GO:0035783,BP,"CD4-positive, alpha-beta T cell costimulation",3,0,1,1,""
GO:0035798,MF,2-alkenal reductase (NADPH) activity,1,0,1,1,""
GO:0035844,BP,cloaca development,1,0,1,1,""
GO:0035902,BP,response to immobilization stress,22,0,1,1,""
GO:0036021,CC,endolysosome lumen,5,0,1,1,""
GO:0036143,MF,kringle domain binding,1,0,1,1,""
GO:0036185,MF,13-lipoxin reductase activity,1,0,1,1,""
